"id"|"size"|"prediction"
3322|1600|0.67
447|1600|0.982
2226|1600|0
5518|1600|0.816
5190|1600|1
1963|1600|0
5439|1600|0.85
8299|1600|1
2954|1600|0.096
8938|1600|0.006
6801|1600|0.884
6259|1600|1
1534|1600|0.97
7015|1600|1
2489|1600|0.908
7737|1600|1
7455|1600|1
8514|1600|0.71
1106|1600|0.164
3782|1600|0.998
6169|1600|1
1490|1600|0.502
907|1600|1
7252|1600|1
363|1600|0.964
1807|1600|0.032
6988|1600|1
1135|1600|0.956
6131|1600|1
3741|1600|1
920|1600|1
8067|1600|1
4296|1600|0.002
5744|1600|1
7182|1600|0.358
7175|1600|1
5532|1600|1
7783|1600|1
5543|1600|1
842|1600|0.988
7161|1600|1
3617|1600|0.018
4402|1600|0.81
4170|1600|0.008
6837|1600|1
5639|1600|1
5758|1600|0.878
6405|1600|1
4823|1600|0.968
3656|1600|0.074
1691|1600|0.594
998|1600|0.996
1954|1600|0.398
7869|1600|0.034
7734|1600|1
4943|1600|1
5961|1600|0.85
6349|1600|0.554
367|1600|0.952
1850|1600|0.024
6826|1600|0.444
5282|1600|0.992
33|1600|0.382
1239|1600|1
5587|1600|0.828
4236|1600|0.016
8210|1600|1
3040|1600|0.146
3160|1600|0
8463|1600|1
3942|1600|1
6109|1600|0.704
3330|1600|0
8248|1600|1
6237|1600|1
293|1600|1
6413|1600|1
8138|1600|1
3526|1600|0.294
6251|1600|1
7013|1600|1
2851|1600|0.002
2652|1600|1
4172|1600|0.012
2044|1600|0.422
7684|1600|1
2330|1600|0.986
2727|1600|0.142
6556|1600|1
6857|1600|0.978
3513|1600|0.068
1658|1600|1
3114|1600|0.058
8876|1600|0.666
8641|1600|0.162
2408|1600|0.92
830|1600|0.96
6747|1600|1
1127|1600|0.956
4107|1600|0.006
1966|1600|0.038
2260|1600|0.02
8874|1600|0.014
961|1600|0.476
1417|1600|0.448
5925|1600|0.83
304|1600|0.004
5134|1600|0.586
5755|1600|1
5160|1600|0.97
594|1600|1
7614|1600|1
613|1600|0.148
2679|1600|0.168
1618|1600|1
5222|1600|0.412
113|1600|0.248
6394|1600|1
7849|1600|1
7385|1600|1
5064|1600|1
5548|1600|1
5215|1600|0.918
8021|1600|1
1379|1600|0
195|1600|0.026
4910|1600|0.73
1451|1600|1
2910|1600|0.884
3338|1600|0.242
8160|1600|1
4154|1600|0.108
7679|1600|1
8832|1600|0
7306|1600|1
8054|1600|1
658|1600|0.988
5721|1600|1
2978|1600|0.254
4628|1600|0.576
5024|1600|0
5111|1600|0.998
1331|1600|0.654
6090|1600|1
29|1600|0.02
6657|1600|1
2914|1600|0.018
4448|1600|1
1881|1600|0.018
4439|1600|1
8194|1600|1
1874|1600|0.002
258|1600|1
2541|1600|1
2427|1600|1
4194|1600|0.014
3962|1600|0.032
5612|1600|1
741|1600|0.898
5205|1600|1
4592|1600|0.998
7232|1600|1
6217|1600|1
1970|1600|0.294
1213|1600|0.206
6853|1600|1
8735|1600|0.02
8405|1600|1
7124|1600|1
6004|1600|1
5090|1600|0.586
2657|1600|0.926
5789|1600|0.822
4137|1600|0.01
4873|1600|1
7617|1600|1
2723|1600|0.392
6686|1600|0.908
3525|1600|0.008
8835|1600|0.062
8459|1600|0
2789|1600|0.508
8311|1600|1
6443|1600|0.96
7168|1600|0.904
3637|1600|0.548
8895|1600|0.53
8061|1600|1
4424|1600|1
8696|1600|0.354
7328|1600|0.888
3864|1600|1
6290|1600|1
7670|1600|1
1878|1600|0
2324|1600|1
7159|1600|0.966
1497|1600|0.016
5228|1600|0.96
4948|1600|0.39
2518|1600|1
6948|1600|0.886
7074|1600|1
5502|1600|0.466
4893|1600|0.862
7605|1600|1
2700|1600|0.916
6091|1600|1
3072|1600|0
4046|1600|0.02
5406|1600|1
1555|1600|0.826
2075|1600|0.064
3507|1600|0.91
4330|1600|0
8581|1600|0
7313|1600|1
485|1600|0.83
7858|1600|1
6537|1600|1
5166|1600|0.94
6771|1600|0.998
3586|1600|0.002
5733|1600|1
1633|1600|1
5460|1600|1
5900|1600|0.866
8197|1600|1
7766|1600|1
5534|1600|1
2173|1600|0.7
2972|1600|0.048
4223|1600|0.092
5600|1600|1
825|1600|0.136
2268|1600|0.358
216|1600|1
4335|1600|0.068
8461|1600|1
4091|1600|0.224
3871|1600|0.002
577|1600|1
5934|1600|0.976
248|1600|1
6869|1600|0.966
8092|1600|1
1844|1600|0.002
6760|1600|0.998
3843|1600|0.118
855|1600|0.948
5260|1600|1
4640|1600|0.98
2645|1600|0.308
4063|1600|0.128
5924|1600|0.458
8475|1600|0
7632|1600|0.53
6018|1600|0.094
8845|1600|0.904
4951|1600|0.998
6554|1600|1
2716|1600|0.642
2022|1600|0.008
3938|1600|0.998
3126|1600|0.036
982|1600|0.99
2649|1600|1
1912|1600|0.022
845|1600|0.002
7976|1600|1
8923|1600|0.294
8408|1600|1
3314|1600|0.684
4239|1600|0.374
8294|1600|0
1231|1600|1
8590|1600|0.016
5673|1600|1
2833|1600|0.446
283|1600|1
6891|1600|1
17|1600|0.01
7761|1600|1
1085|1600|0
2578|1600|0.488
8572|1600|0.708
7784|1600|1
1299|1600|0
863|1600|0.962
3636|1600|0.002
5371|1600|1
5998|1600|1
704|1600|0.976
1584|1600|1
7165|1600|0.68
308|1600|0
7421|1600|1
6592|1600|0.594
812|1600|0.024
7716|1600|1
1893|1600|0.046
7923|1600|1
7327|1600|1
4108|1600|0.126
8023|1600|1
1339|1600|0.39
8523|1600|0.958
8837|1600|0
2058|1600|0.608
6656|1600|1
7544|1600|1
7514|1600|1
8634|1600|0.004
6242|1600|1
2659|1600|1
5703|1600|1
6424|1600|1
8814|1600|0.968
1043|1600|0.976
2595|1600|1
5472|1600|0.94
685|1600|0.83
5055|1600|0.566
3677|1600|0.996
2749|1600|1
7730|1600|1
5730|1600|1
4114|1600|0.362
4460|1600|1
7077|1600|1
2271|1600|0.992
6866|1600|0.814
5078|1600|0.81
2658|1600|1
5691|1600|1
821|1600|0.988
7470|1600|0.736
5200|1600|1
602|1600|1
1167|1600|0.102
3450|1600|0.002
7759|1600|1
4426|1600|0.92
7768|1600|1
8982|1600|0.128
2399|1600|1
8748|1600|0.03
2462|1600|1
6933|1600|1
1129|1600|0.896
6904|1600|1
6473|1600|0.966
7828|1600|1
4899|1600|0.998
1459|1600|0.374
8002|1600|1
523|1600|1
1935|1600|0.008
4655|1600|0.836
8176|1600|1
5997|1600|1
8508|1600|0.072
7531|1600|0.97
1221|1600|0.018
5203|1600|1
7924|1600|0.594
8174|1600|1
3911|1600|0.494
3460|1600|0.824
5349|1600|0.878
8673|1600|0
2254|1600|0.31
5298|1600|0.832
3158|1600|0.058
6620|1600|1
8157|1600|1
2316|1600|0.996
4077|1600|0.002
4723|1600|1
5238|1600|0.016
8065|1600|0
6336|1600|1
8513|1600|0.738
7126|1600|1
3896|1600|0.994
2211|1600|0.992
6894|1600|0.988
1577|1600|0.71
8005|1600|1
8246|1600|1
3593|1600|0.044
5509|1600|0.748
6980|1600|1
1667|1600|0.992
6256|1600|1
4257|1600|0.002
7062|1600|1
3172|1600|0
28|1600|0.088
8834|1600|0.01
2872|1600|0
323|1600|1
8059|1600|0
1280|1600|0.002
2167|1600|0
1377|1600|0.058
951|1600|0.966
4353|1600|0
2662|1600|0.926
936|1600|1
3827|1600|1
5313|1600|0.996
7871|1600|1
8029|1600|1
4070|1600|0.02
2669|1600|0.99
6778|1600|0.844
6653|1600|1
5393|1600|0.534
2497|1600|1
1651|1600|1
7212|1600|1
7245|1600|1
3382|1600|1
77|1600|0.014
6152|1600|0.998
1297|1600|0.39
2487|1600|1
3032|1600|0.004
7103|1600|1
4649|1600|1
8015|1600|1
1042|1600|0.994
375|1600|0.98
1220|1600|0.642
6722|1600|1
4732|1600|0.938
7944|1600|1
3186|1600|0.036
6145|1600|1
6408|1600|1
2123|1600|0.028
3094|1600|0
8018|1600|1
7324|1600|1
3711|1600|0.998
1922|1600|0.004
2171|1600|0.988
8760|1600|0.002
8124|1600|1
6616|1600|1
6817|1600|0.55
4261|1600|0.002
5275|1600|1
843|1600|0.018
3994|1600|0.028
1548|1600|1
3|1600|0.1
4781|1600|0.99
7643|1600|1
8343|1600|1
4058|1600|0.01
7086|1600|1
1543|1600|0.882
583|1600|0.068
5241|1600|0.918
5054|1600|0.314
2762|1600|0.612
1688|1600|1
5300|1600|1
3368|1600|0.004
5424|1600|1
1846|1600|0.116
8431|1600|1
7610|1600|1
8934|1600|0.886
931|1600|1
4211|1600|0.182
2950|1600|0.158
1774|1600|0.07
8175|1600|0.986
5276|1600|1
2965|1600|0.182
7187|1600|1
3676|1600|1
4908|1600|1
3068|1600|0.002
699|1600|0.948
508|1600|1
2066|1600|0.05
5629|1600|1
8937|1600|0.302
7572|1600|1
71|1600|0.056
4687|1600|1
3016|1600|0
624|1600|0.088
603|1600|1
4658|1600|1
6093|1600|0.97
2877|1600|0
15|1600|0.1
6001|1600|1
7947|1600|1
235|1600|1
2162|1600|0.884
1193|1600|0.002
3127|1600|0.108
8907|1600|0.278
6249|1600|1
3125|1600|0.16
5592|1600|0.864
5918|1600|1
2063|1600|0.202
7515|1600|1
346|1600|0.956
1395|1600|0.888
5470|1600|1
7678|1600|1
3508|1600|0.002
4128|1600|0
8216|1600|1
8448|1600|1
203|1600|1
7045|1600|1
111|1600|0.416
62|1600|0.012
5666|1600|1
8104|1600|0.906
3609|1600|0
5226|1600|1
5575|1600|0.956
5537|1600|0.39
3389|1600|1
8231|1600|1
6640|1600|1
962|1600|0.05
8255|1600|0.006
7246|1600|1
8857|1600|0.542
5126|1600|1
6235|1600|0.348
4721|1600|0
7555|1600|1
6274|1600|1
6057|1600|1
3267|1600|0.076
709|1600|0.748
8469|1600|1
8504|1600|0.136
904|1600|1
7592|1600|1
7300|1600|1
1532|1600|0.55
700|1600|0.638
2515|1600|1
1842|1600|1
958|1600|0
4265|1600|0.028
3822|1600|1
3833|1600|0.182
6990|1600|0.974
8135|1600|1
5483|1600|0.992
6137|1600|1
2847|1600|0
2705|1600|1
6900|1600|1
7657|1600|1
6858|1600|1
5898|1600|1
6233|1600|1
4087|1600|0.242
596|1600|0
3581|1600|0.39
8778|1600|0.002
5212|1600|0.95
5023|1600|0.038
4350|1600|0
1219|1600|0.104
6322|1600|1
8773|1600|0.296
7291|1600|1
6459|1600|1
6683|1600|0.866
6579|1600|1
1999|1600|0
4747|1600|1
5772|1600|1
5032|1600|1
177|1600|0.992
4431|1600|1
7378|1600|1
6051|1600|1
2090|1600|0.194
4539|1600|0.976
1743|1600|1
6546|1600|0.444
4022|1600|0.04
8001|1600|1
6383|1600|1
5230|1600|1
7402|1600|1
6159|1600|0.936
2418|1600|0.996
1182|1600|0.952
2002|1600|0.196
1427|1600|0.798
615|1600|1
522|1600|0.176
3295|1600|0.008
1237|1600|1
3260|1600|0.694
5299|1600|0.812
3737|1600|0.01
7946|1600|0.974
4254|1600|0.02
3159|1600|0.002
5572|1600|0.864
6482|1600|1
6442|1600|1
3925|1600|0.998
1415|1600|0.764
2725|1600|0.636
8956|1600|0.014
511|1600|0.742
3891|1600|1
6559|1600|1
472|1600|0.956
1014|1600|1
4941|1600|1
694|1600|0.698
8935|1600|0.55
7101|1600|0.268
3088|1600|0
2586|1600|0.014
6056|1600|1
1522|1600|1
5407|1600|0.202
927|1600|0.994
1259|1600|0.094
2284|1600|1
5554|1600|1
6234|1600|1
2406|1600|0.144
7141|1600|0.7
8720|1600|0.33
1903|1600|0
4464|1600|0.79
8909|1600|0.114
714|1600|0.746
6497|1600|1
4733|1600|1
1625|1600|0.842
3218|1600|0.004
4600|1600|0.94
2776|1600|0.49
301|1600|0.028
3910|1600|0.006
6326|1600|1
6828|1600|1
5210|1600|0.39
3286|1600|0
8477|1600|0
317|1600|1
2214|1600|1
2915|1600|0.138
6781|1600|1
984|1600|0.962
4242|1600|0.002
5616|1600|1
507|1600|1
562|1600|1
7162|1600|1
2606|1600|1
5963|1600|0.228
6491|1600|1
1140|1600|0
437|1600|1
1133|1600|0.926
7596|1600|0.082
3714|1600|1
8695|1600|0.016
208|1600|0.58
6524|1600|1
356|1600|1
2689|1600|1
3899|1600|0.268
8147|1600|1
448|1600|0.972
1204|1600|1
6720|1600|1
5216|1600|1
5683|1600|0.872
7031|1600|1
6899|1600|0.55
7480|1600|0
8825|1600|0.5
626|1600|1
2198|1600|0.608
6863|1600|1
5477|1600|1
639|1600|0.016
2647|1600|0.212
8042|1600|1
1671|1600|0.41
5843|1600|1
716|1600|0.99
7853|1600|0.738
7079|1600|1
1320|1600|1
5304|1600|1
272|1600|1
4088|1600|0.434
419|1600|1
985|1600|0.99
4035|1600|0.544
8662|1600|0.014
5169|1600|1
5875|1600|1
686|1600|0.836
5108|1600|1
3405|1600|0.996
5942|1600|1
6108|1600|1
4318|1600|0.002
2155|1600|0
3728|1600|1
1|1600|0.066
2455|1600|1
4635|1600|0.498
7474|1600|0.996
3043|1600|0
8560|1600|0.968
670|1600|0.778
4927|1600|0.89
766|1600|0.766
8085|1600|1
2333|1600|1
6225|1600|1
3736|1600|0.688
6594|1600|1
2991|1600|0.768
3934|1600|1
8550|1600|0.218
6426|1600|0.986
3931|1600|1
3205|1600|0
2634|1600|1
6094|1600|0.592
4947|1600|0.038
3113|1600|0.136
5819|1600|1
499|1600|0
7387|1600|1
312|1600|1
3264|1600|0.016
2766|1600|0.646
6912|1600|1
7004|1600|1
4624|1600|1
7870|1600|0.004
1711|1600|1
1197|1600|0.012
5248|1600|0.098
3132|1600|0.002
7821|1600|1
6745|1600|0.916
2236|1600|0.842
4450|1600|1
4974|1600|1
2885|1600|0.342
3824|1600|1
4222|1600|0
3457|1600|0.12
3491|1600|0.002
1554|1600|0.996
381|1600|1
621|1600|1
4955|1600|1
2792|1600|0.44
4096|1600|0.188
601|1600|1
7588|1600|1
8446|1600|1
5738|1600|1
2740|1600|0.824
1460|1600|0.842
2927|1600|0
1937|1600|0.018
965|1600|0.956
6820|1600|0.872
953|1600|0.98
4957|1600|0.992
3166|1600|0.012
6391|1600|1
2190|1600|0
8868|1600|0.058
5168|1600|0.6
8925|1600|0.006
201|1600|0.552
3817|1600|1
6729|1600|0.994
1069|1600|0.994
1353|1600|0.418
386|1600|0.972
1461|1600|0.516
992|1600|0.968
1467|1600|1
3534|1600|0.014
2609|1600|1
1505|1600|1
6927|1600|0.996
938|1600|0.942
7691|1600|1
1755|1600|0.024
90|1600|0.742
4839|1600|0.998
6046|1600|1
5586|1600|0.846
5191|1600|1
6943|1600|1
6734|1600|1
3601|1600|0.008
1817|1600|0.27
4574|1600|1
6564|1600|1
54|1600|0.036
4276|1600|1
6257|1600|0.012
1391|1600|0.674
8568|1600|0.77
6477|1600|1
2785|1600|0.27
1904|1600|0.62
3785|1600|1
1181|1600|0.934
5395|1600|1
6376|1600|1
6969|1600|1
5776|1600|0.896
2230|1600|0.176
2165|1600|0.074
7602|1600|0.986
1419|1600|0.688
7090|1600|1
654|1600|0.832
7642|1600|1
1805|1600|0.102
4882|1600|1
7317|1600|0.704
4652|1600|0.774
605|1600|0.632
6706|1600|1
2990|1600|0.086
2577|1600|0.974
2068|1600|0.026
5993|1600|1
123|1600|0.034
8797|1600|0.008
124|1600|0.332
3505|1600|0.856
6346|1600|1
7622|1600|0.058
6236|1600|0.742
3998|1600|0.114
72|1600|0.07
3988|1600|0.882
5858|1600|1
4567|1600|0.372
8779|1600|0.02
2695|1600|0.91
6099|1600|1
7765|1600|1
8398|1600|1
1145|1600|0.02
4848|1600|0.952
8914|1600|0
5891|1600|0.964
2114|1600|0.234
7010|1600|1
1777|1600|0.084
491|1600|0.064
3022|1600|0.092
4568|1600|1
6246|1600|1
8455|1600|0.884
1316|1600|0.982
2040|1600|0.004
6543|1600|0.068
1594|1600|1
7099|1600|1
1894|1600|0.002
1812|1600|0.136
3110|1600|0
8323|1600|1
8618|1600|0
5913|1600|1
4922|1600|1
8509|1600|0.278
1566|1600|0.998
762|1600|0.95
6665|1600|1
2398|1600|1
7583|1600|1
6392|1600|1
1645|1600|1
1627|1600|1
7368|1600|1
352|1600|0.906
754|1600|0.988
6338|1600|0.45
5243|1600|0.954
1869|1600|0.72
1398|1600|0.836
1758|1600|0.222
5196|1600|1
2580|1600|0.588
4488|1600|0.87
8268|1600|1
3810|1600|1
3237|1600|0.006
5048|1600|1
6361|1600|1
7673|1600|1
7394|1600|0.862
4935|1600|0.702
5257|1600|0.61
1559|1600|0.998
23|1600|0.02
444|1600|1
3332|1600|0.074
3121|1600|0.114
8003|1600|1
8591|1600|0.686
1750|1600|1
4003|1600|0.134
7637|1600|0.966
5066|1600|0.946
4607|1600|0.96
7298|1600|1
1823|1600|0.028
6885|1600|0.882
2028|1600|0.028
5661|1600|1
5967|1600|1
8645|1600|0.052
4842|1600|0.612
3226|1600|0
600|1600|0
5725|1600|0.058
4383|1600|0.766
8172|1600|1
4403|1600|0.9
8685|1600|0.012
1346|1600|0.088
2562|1600|1
8385|1600|1
2495|1600|1
3215|1600|0
3193|1600|0.004
5399|1600|1
7649|1600|1
7755|1600|1
1978|1600|0
569|1600|1
5705|1600|0.846
6805|1600|1
978|1600|0.958
4590|1600|1
8647|1600|0.314
3357|1600|0
6831|1600|0
6542|1600|1
2928|1600|0
3592|1600|0.002
2205|1600|0.002
5463|1600|1
4703|1600|1
1616|1600|1
3774|1600|0.014
2057|1600|0
6077|1600|0.588
5624|1600|1
736|1600|0.94
2976|1600|0.164
954|1600|0.002
7598|1600|0.12
2953|1600|0.096
1544|1600|0.834
902|1600|1
3207|1600|0.106
6736|1600|1
3549|1600|0.266
25|1600|0.088
5293|1600|0.72
8850|1600|0.128
1083|1600|0.962
3379|1600|1
4106|1600|0
5084|1600|1
2437|1600|1
7319|1600|1
2315|1600|1
7905|1600|1
6960|1600|0.994
7908|1600|0.986
6830|1600|0.006
6804|1600|1
6871|1600|1
2413|1600|1
2|1600|0.254
8093|1600|0.858
7044|1600|0.948
3703|1600|1
4702|1600|0.886
970|1600|0.856
6679|1600|1
6970|1600|1
7994|1600|0.018
7072|1600|1
5566|1600|0.974
131|1600|1
3639|1600|0.028
2816|1600|0
3182|1600|0
1474|1600|1
850|1600|1
7135|1600|1
4310|1600|0
3087|1600|0.13
5835|1600|1
348|1600|0.688
2029|1600|0
8094|1600|1
7941|1600|0.06
3229|1600|0.096
7835|1600|0.97
6515|1600|0.942
4852|1600|1
7178|1600|1
967|1600|0.986
152|1600|0.126
5968|1600|0.97
4085|1600|0
3333|1600|0.166
3270|1600|0.002
7878|1600|1
5247|1600|0.016
7956|1600|0.84
8372|1600|1
4338|1600|0.226
2903|1600|0.206
2901|1600|0.004
1806|1600|0.542
1615|1600|0.588
6415|1600|0.058
5825|1600|1
8392|1600|1
3288|1600|0
3467|1600|0.04
682|1600|0.988
8944|1600|0.008
2863|1600|0.002
19|1600|0.792
3086|1600|0.006
8123|1600|1
7366|1600|1
7210|1600|1
1169|1600|0.85
2229|1600|0.034
5769|1600|1
86|1600|0.004
8747|1600|0.026
3715|1600|1
5902|1600|1
1294|1600|0.996
1173|1600|0.734
7771|1600|0.86
531|1600|1
3578|1600|0.006
5088|1600|1
431|1600|0.638
8383|1600|1
4693|1600|0.882
3536|1600|0.016
6690|1600|0.688
4015|1600|0.046
3764|1600|1
6573|1600|1
202|1600|0.8
3535|1600|0
279|1600|1
7861|1600|1
7955|1600|1
6714|1600|0.986
3528|1600|0
2772|1600|0.854
5945|1600|1
3729|1600|0.956
742|1600|0.964
555|1600|1
3707|1600|1
1006|1600|0.962
4145|1600|0.546
8204|1600|1
3813|1600|0.656
6410|1600|0.664
8755|1600|0.006
4737|1600|1
1186|1600|0.464
3323|1600|0
2996|1600|0.086
2296|1600|1
4556|1600|0.894
6726|1600|1
4554|1600|0.058
1432|1600|0.936
737|1600|0.71
705|1600|0.978
7593|1600|0.028
4283|1600|0.004
4185|1600|0.474
1383|1600|0.618
765|1600|0.942
991|1600|0.56
7043|1600|1
8670|1600|0.012
6615|1600|0.996
7372|1600|1
7538|1600|1
3789|1600|1
5822|1600|1
4408|1600|0.836
5040|1600|0.902
2134|1600|0.136
7973|1600|1
7707|1600|1
1148|1600|1
8742|1600|0.036
8911|1600|0.744
872|1600|1
8974|1600|0.022
8498|1600|1
1668|1600|0.39
2290|1600|1
7496|1600|1
2778|1600|0.626
8276|1600|1
2707|1600|1
1393|1600|0.552
3165|1600|0.062
2183|1600|0.892
7751|1600|1
6279|1600|1
7025|1600|1
7302|1600|0.802
7627|1600|1
7611|1600|1
464|1600|0.78
5068|1600|1
4419|1600|0.466
5906|1600|0.998
7305|1600|1
1946|1600|0.068
2008|1600|0.054
3139|1600|0
8616|1600|0.116
7156|1600|1
2545|1600|1
2154|1600|0
6428|1600|1
2806|1600|0.1
1929|1600|0.516
3870|1600|0
8287|1600|1
1222|1600|0.126
351|1600|1
7511|1600|1
3097|1600|0.012
5880|1600|1
6907|1600|1
8481|1600|0
4750|1600|0.894
8654|1600|0.454
114|1600|0.006
3302|1600|0
7672|1600|1
8335|1600|1
5362|1600|1
5679|1600|1
6674|1600|1
7995|1600|0.002
4004|1600|0.162
1574|1600|0.624
4322|1600|0
561|1600|1
5670|1600|1
8788|1600|0.002
6385|1600|1
874|1600|1
6196|1600|0.932
1317|1600|0.026
8693|1600|0.536
3515|1600|0.016
1366|1600|0
2181|1600|0.606
2857|1600|0
6105|1600|1
4247|1600|0.006
8977|1600|0.002
1962|1600|0.002
4371|1600|0.67
4409|1600|0.898
8801|1600|0.812
3648|1600|0.72
3060|1600|0.368
2272|1600|0.07
3977|1600|0.206
6638|1600|1
8820|1600|0.478
1742|1600|1
6151|1600|0.99
6697|1600|1
2638|1600|0.996
6752|1600|1
6264|1600|0.986
5765|1600|1
7647|1600|0.994
4706|1600|1
1739|1600|1
8599|1600|0.736
568|1600|0.576
1694|1600|1
7623|1600|0.988
7213|1600|1
5516|1600|1
7289|1600|1
2072|1600|0.068
5497|1600|0.058
5478|1600|1
748|1600|0.95
6304|1600|1
4055|1600|0.042
1697|1600|1
3394|1600|1
6987|1600|1
326|1600|0.206
1352|1600|0.056
7719|1600|1
5581|1600|1
7779|1600|1
7042|1600|1
2963|1600|0.028
2115|1600|0.036
173|1600|0.756
6096|1600|1
6451|1600|0.72
4606|1600|1
6147|1600|1
8799|1600|0
5072|1600|0.904
8256|1600|0
3415|1600|1
7810|1600|1
6273|1600|1
172|1600|0.576
2420|1600|1
1144|1600|0.002
1380|1600|0.002
1065|1600|0.556
4597|1600|0.002
3705|1600|1
37|1600|0.142
1821|1600|0.076
3051|1600|0
4831|1600|0.81
7495|1600|1
4526|1600|0.976
1494|1600|1
7597|1600|0.036
6892|1600|1
4591|1600|0.906
3010|1600|0.202
7089|1600|0.998
5156|1600|1
7685|1600|0.244
4017|1600|0.162
3983|1600|0
2468|1600|1
5627|1600|0.444
42|1600|0.246
3857|1600|0.094
835|1600|0.254
7841|1600|0.984
651|1600|0.988
2060|1600|0.258
8168|1600|1
2810|1600|0.31
5927|1600|1
7131|1600|1
1410|1600|0.778
6878|1600|0.494
1338|1600|0.038
4469|1600|0.742
6343|1600|1
4579|1600|1
2092|1600|0
8796|1600|0.004
7548|1600|0.018
78|1600|0.27
5486|1600|0.892
321|1600|0
1648|1600|1
2109|1600|0.236
1868|1600|0.39
8360|1600|0
4599|1600|1
2373|1600|1
3479|1600|0.39
1720|1600|1
3687|1600|0.98
8495|1600|1
4778|1600|0.932
2761|1600|0.552
1472|1600|1
4494|1600|1
2224|1600|0.008
4811|1600|1
7701|1600|1
3916|1600|1
4682|1600|0.894
6874|1600|0.552
5882|1600|1
3632|1600|0.044
8253|1600|0.85
4067|1600|0.01
8867|1600|0.998
4476|1600|1
5077|1600|0.948
2503|1600|1
5851|1600|0.95
1314|1600|0.982
3292|1600|0.388
6438|1600|1
4149|1600|0
3642|1600|0.11
8763|1600|0.004
3433|1600|0.178
8090|1600|1
2568|1600|1
7198|1600|1
1359|1600|0.086
8420|1600|1
8063|1600|0.696
7393|1600|1
5808|1600|0.996
1716|1600|1
6782|1600|1
8283|1600|0
1303|1600|0
6735|1600|0.788
5665|1600|1
1725|1600|1
4807|1600|1
2351|1600|0.196
6276|1600|1
7207|1600|1
4336|1600|0.11
4946|1600|0.944
2043|1600|0.004
73|1600|0.07
1057|1600|0.556
3588|1600|0.004
7800|1600|1
3693|1600|1
7968|1600|1
6792|1600|1
5579|1600|1
5809|1600|1
5737|1600|1
5308|1600|1
6748|1600|1
7971|1600|1
5213|1600|1
8112|1600|1
3435|1600|1
6344|1600|1
2855|1600|0.028
7019|1600|1
5019|1600|1
5488|1600|1
8012|1600|1
1916|1600|0.018
1670|1600|0.606
636|1600|0.004
2452|1600|1
7520|1600|0.01
4304|1600|0.002
3108|1600|0.012
8133|1600|1
8904|1600|0.89
557|1600|1
1785|1600|0.028
7710|1600|1
7991|1600|1
5931|1600|1
446|1600|1
1052|1600|0.962
6168|1600|1
8279|1600|1
2542|1600|1
8910|1600|0
4675|1600|0.648
6445|1600|0.934
5936|1600|1
5672|1600|0.444
6254|1600|1
7094|1600|1
7191|1600|0.776
5234|1600|1
6165|1600|1
6717|1600|1
7996|1600|0
1789|1600|0.036
5006|1600|1
7377|1600|1
5231|1600|0.986
3137|1600|0.01
5097|1600|1
2505|1600|0.832
83|1600|0.474
3917|1600|1
6843|1600|0.992
8179|1600|1
2218|1600|0.524
3176|1600|0
8036|1600|1
1241|1600|0.01
7629|1600|1
4328|1600|0
7363|1600|1
640|1600|1
4054|1600|0.018
6119|1600|1
3138|1600|0.012
3793|1600|1
7153|1600|1
2869|1600|0.006
1535|1600|1
1394|1600|0.098
6116|1600|0.998
3402|1600|1
3721|1600|1
1782|1600|0.684
7041|1600|1
1751|1600|1
2362|1600|1
1126|1600|0.896
342|1600|0.998
8164|1600|1
5690|1600|1
1232|1600|0.736
5722|1600|0.968
7374|1600|1
217|1600|1
7351|1600|1
6306|1600|1
7399|1600|0.996
7278|1600|1
4636|1600|0.996
2961|1600|0.026
841|1600|1
839|1600|0.998
3360|1600|0.206
2992|1600|0.362
1650|1600|0.462
6695|1600|0.996
4492|1600|1
8902|1600|0.488
2227|1600|0
2336|1600|1
1802|1600|0.064
3765|1600|1
6232|1600|1
859|1600|1
243|1600|0.966
2144|1600|0.034
5542|1600|1
5599|1600|1
7482|1600|1
7621|1600|0.81
1311|1600|1
2306|1600|0.502
249|1600|1
190|1600|1
1967|1600|0.688
769|1600|0.97
1639|1600|1
4357|1600|0
3221|1600|0.02
3099|1600|0
4634|1600|0.7
469|1600|0.998
3090|1600|0
4075|1600|0
4290|1600|0
3799|1600|0.01
7428|1600|1
5427|1600|1
509|1600|1
4131|1600|0.004
349|1600|1
885|1600|1
1312|1600|1
140|1600|0.202
38|1600|0.07
7660|1600|1
6292|1600|1
6958|1600|0.588
2081|1600|0.032
2526|1600|1
4294|1600|0.008
7750|1600|1
5178|1600|0.06
8609|1600|0.502
7753|1600|1
868|1600|0.004
2327|1600|1
5012|1600|0.588
1952|1600|0.058
6775|1600|1
4435|1600|1
2232|1600|0
6723|1600|1
5856|1600|1
6936|1600|1
804|1600|0.982
7781|1600|0.974
847|1600|1
4949|1600|1
3881|1600|0.018
722|1600|0.988
6224|1600|1
430|1600|0.998
5552|1600|1
647|1600|0.988
12|1600|0.27
3808|1600|0.2
81|1600|0.008
7742|1600|0.998
3084|1600|0
7636|1600|1
8494|1600|0.042
4286|1600|0.058
4226|1600|0.086
3085|1600|0.002
4152|1600|0.042
6027|1600|1
4392|1600|1
1217|1600|0.162
2133|1600|0.176
2721|1600|0.578
8890|1600|0.74
8309|1600|1
8681|1600|0.044
7842|1600|1
2358|1600|1
