pattern|total_frequency |label|label_frequency|
U.U.R.r.U.|8|From-Normal-UDP-DNS--87|1|
U.U.R.r.U.|8|From-Normal-UDP-DNS--86|2|
U.U.R.U.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
U.U.R.U.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|2|
U.U.R.U.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|3|
U.U.R.U.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
U.U.R.R.d.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
U.U.R.R.d.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|5|
U.U.R.R.d.|8|From-Normal-UDP-DNS--87|1|
U.U.R.R.d.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
U.U,U.u.u.|8|From-Botnet-UDP-DNS--260|1|
U.U,U.u.u.|8|From-Botnet-UDP-DNS--129|1|
U.U,U.u.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
U.U,U.u.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
U.U,U.u.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|3|
U.U,U.u.u.|8|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
U.R.u.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
U.R.u.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
U.R.u.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|4|
U.R.u.R.R.|8|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
U.R.U.U.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|4|
U.R.U.U.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|4|
U.R.U.R.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|5|
U.R.U.R.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|3|
U.R.U.R.r.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|6|
U.R.U.R.r.|8|From-Normal-UDP-DNS--85|1|
U.R.U.R.r.|8|From-Normal-UDP-DNS--86|1|
U.D.u.U.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
U.D.u.U.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
U.D.u.U.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|5|
U.D.u.U.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
U.A.R.u.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|2|
U.A.R.u.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|6|
U.A.R.d.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|3|
U.A.R.d.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|5|
U,u,u,u,U+|8|From-Normal-TCP-HTTP-Google-23|2|
U,u,u,u,U+|8|From-Normal-TCP-HTTP-Google-86|1|
U,u,u,u,U+|8|From-Normal-TCP-HTTP-Google-162|2|
U,u,u,u,U+|8|From-Normal-TCP-HTTP-Google-19|1|
U,u,u,u,U+|8|From-Normal-TCP-HTTP-Google-161|2|
U,u,U+u+U,|8|From-Normal-TCP-HTTP-Google-23|1|
U,u,U+u+U,|8|From-Normal-TCP-HTTP-Google-19|1|
U,u,U+u+U,|8|From-Normal-TCP-HTTP-Google-159|1|
U,u,U+u+U,|8|From-Normal-TCP-HTTP-Google-86|2|
U,u,U+u+U,|8|From-Normal-TCP-HTTP-Google-162|2|
U,u,U+u+U,|8|From-Normal-TCP-HTTP-Google-161|1|
U,d,u,u,u,|8|From-Normal-TCP-HTTP-Google-22|2|
U,d,u,u,u,|8|From-Normal-TCP-HTTP-Google-20|1|
U,d,u,u,u,|8|From-Normal-TCP-HTTP-Google-21|1|
U,d,u,u,u,|8|From-Normal-TCP-HTTP--319|1|
U,d,u,u,u,|8|From-Normal-TCP-HTTP-Google-86|1|
U,d,u,u,u,|8|From-Normal-TCP-HTTP--320|1|
U,d,u,u,u,|8|From-Normal-TCP-HTTP-Google-160|1|
U,U.U,U.S,|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|5|
U,U.U,U.S,|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|3|
U,U.S.S.b.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
U,U.S.S.b.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|5|
U,U.S.S.b.|8|From-Normal-UDP-DNS--87|2|
U,U.S,S.b.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|5|
U,U.S,S.b.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
U,U.S,S.b.|8|From-Normal-UDP-DNS--87|1|
U,U.S,S.b.|8|From-Normal-UDP-DNS--86|1|
U,U.R.R.D.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
U,U.R.R.D.|8|From-Normal-UDP-DNS--85|1|
U,U.R.R.D.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|5|
U,U.R.R.D.|8|From-Normal-UDP-DNS--87|1|
U,U+U,u,u,|8|From-Normal-TCP-HTTP-Google-22|2|
U,U+U,u,u,|8|From-Normal-TCP-HTTP-Google-161|1|
U,U+U,u,u,|8|From-Normal-TCP-HTTP-Google-162|3|
U,U+U,u,u,|8|From-Normal-TCP-HTTP-Google-21|1|
U,U+U,u,u,|8|From-Normal-TCP-HTTP-Google-158|1|
S.w.s.s.S.|8|From-Botnet-TCP-Unknown-Attempt-436|2|
S.w.s.s.S.|8|From-Botnet-TCP-Unknown-Attempt-435|3|
S.w.s.s.S.|8|From-Botnet-TCP-Unknown-Attempt-432|1|
S.w.s.s.S.|8|From-Botnet-TCP-HTTP-Attempt-459|2|
S.s.s.B.s.|8|From-Botnet-UDP-DNS--405|3|
S.s.s.B.s.|8|From-Botnet-TCP-Unknown-Attempt-436|2|
S.s.s.B.s.|8|From-Botnet-TCP-Unknown-Attempt-435|1|
S.s.s.B.s.|8|From-Botnet-TCP-HTTP-Attempt-461|1|
S.s.s.B.s.|8|From-Botnet-TCP-Unknown-Attempt-432|1|
S.s.b.b.d.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
S.s.b.b.d.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|3|
S.s.b.b.d.|8|From-Normal-UDP-DNS--85|1|
S.s.b.b.d.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
S.s.b.b.d.|8|From-Normal-UDP-DNS--87|1|
S.s.W.s.s.|8|From-Botnet-TCP-HTTP-Attempt-461|1|
S.s.W.s.s.|8|From-Botnet-TCP-Unknown-Attempt-436|1|
S.s.W.s.s.|8|From-Botnet-TCP-Unknown-Attempt-435|3|
S.s.W.s.s.|8|From-Botnet-TCP-Unknown-Attempt-432|1|
S.s.W.s.s.|8|From-Botnet-TCP-HTTP-Attempt-460|2|
S.s.S.s.W.|8|From-Botnet-TCP-HTTP-Attempt-461|2|
S.s.S.s.W.|8|From-Botnet-TCP-Unknown-Attempt-436|1|
S.s.S.s.W.|8|From-Botnet-TCP-Unknown-Attempt-435|2|
S.s.S.s.W.|8|From-Botnet-TCP-HTTP-Attempt-459|2|
S.s.S.s.W.|8|From-Botnet-TCP-HTTP-Attempt-460|1|
S.s.S.S.W.|8|From-Botnet-TCP-Unknown-Attempt-436|1|
S.s.S.S.W.|8|From-Botnet-TCP-Unknown-Attempt-435|2|
S.s.S.S.W.|8|From-Botnet-TCP-HTTP-Attempt-459|4|
S.s.S.S.W.|8|From-Botnet-TCP-HTTP-Attempt-460|1|
S.s.S.S,S.|8|From-Botnet-UDP-DNS--405|1|
S.s.S.S,S.|8|From-Botnet-TCP-Unknown-Attempt-435|2|
S.s.S.S,S.|8|From-Botnet-TCP-SMTP-SPAM-934|1|
S.s.S.S,S.|8|From-Botnet-TCP-SMTP-SPAM-628|2|
S.s.S.S,S.|8|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
S.s.S.S,S.|8|From-Botnet-TCP-SMTP-SPAM-626|1|
S.s.S.B.s.|8|From-Botnet-UDP-DNS--405|1|
S.s.S.B.s.|8|From-Botnet-TCP-Unknown-Attempt-436|2|
S.s.S.B.s.|8|From-Botnet-TCP-Unknown-Attempt-435|1|
S.s.S.B.s.|8|From-Botnet-TCP-Unknown-Attempt-432|1|
S.s.S.B.s.|8|From-Botnet-TCP-HTTP-Attempt-461|1|
S.s.S.B.s.|8|From-Botnet-TCP-HTTP-Attempt-459|2|
S.b.s.s.S.|8|From-Botnet-UDP-DNS--405|1|
S.b.s.s.S.|8|From-Botnet-TCP-Unknown-Attempt-436|1|
S.b.s.s.S.|8|From-Botnet-TCP-Unknown-Attempt-435|2|
S.b.s.s.S.|8|From-Botnet-TCP-Unknown-Attempt-432|1|
S.b.s.s.S.|8|From-Botnet-TCP-HTTP-Attempt-459|1|
S.b.s.s.S.|8|From-Botnet-TCP-HTTP-Attempt-461|1|
S.b.s.s.S.|8|From-Botnet-TCP-HTTP-Attempt-460|1|
S.b.S.s.S.|8|From-Botnet-UDP-DNS--405|2|
S.b.S.s.S.|8|From-Botnet-TCP-Unknown-Attempt-435|1|
S.b.S.s.S.|8|From-Botnet-TCP-Unknown-Attempt-432|1|
S.b.S.s.S.|8|From-Botnet-TCP-HTTP-Attempt-459|1|
S.b.S.s.S.|8|From-Botnet-TCP-HTTP-Attempt-461|2|
S.b.S.s.S.|8|From-Botnet-TCP-HTTP-Attempt-460|1|
S.W.S.S.s.|8|From-Botnet-TCP-Unknown-Attempt-436|1|
S.W.S.S.s.|8|From-Botnet-TCP-Unknown-Attempt-435|1|
S.W.S.S.s.|8|From-Botnet-TCP-HTTP-Attempt-459|1|
S.W.S.S.s.|8|From-Botnet-TCP-Unknown-Attempt-432|2|
S.W.S.S.s.|8|From-Botnet-TCP-HTTP-Attempt-460|3|
S.S.w.s.S.|8|From-Botnet-TCP-Unknown-Attempt-436|1|
S.S.w.s.S.|8|From-Botnet-TCP-Unknown-Attempt-435|1|
S.S.w.s.S.|8|From-Botnet-TCP-Unknown-Attempt-432|4|
S.S.w.s.S.|8|From-Botnet-TCP-HTTP-Attempt-460|2|
S.S.s.s.w.|8|From-Botnet-TCP-HTTP-Attempt-461|1|
S.S.s.s.w.|8|From-Botnet-TCP-Unknown-Attempt-436|2|
S.S.s.s.w.|8|From-Botnet-TCP-Unknown-Attempt-432|3|
S.S.s.s.w.|8|From-Botnet-TCP-HTTP-Attempt-459|2|
S.S.s.B.S.|8|From-Botnet-UDP-DNS--405|1|
S.S.s.B.S.|8|From-Botnet-TCP-Unknown-Attempt-436|2|
S.S.s.B.S.|8|From-Botnet-TCP-Unknown-Attempt-435|1|
S.S.s.B.S.|8|From-Botnet-TCP-Unknown-Attempt-432|1|
S.S.s.B.S.|8|From-Botnet-TCP-HTTP-Attempt-460|2|
S.S.s.B.S.|8|From-Botnet-TCP-HTTP-Attempt-459|1|
S.S.W.S.s.|8|From-Botnet-TCP-HTTP-Attempt-461|1|
S.S.W.S.s.|8|From-Botnet-TCP-Unknown-Attempt-436|3|
S.S.W.S.s.|8|From-Botnet-TCP-Unknown-Attempt-435|1|
S.S.W.S.s.|8|From-Botnet-TCP-Unknown-Attempt-432|1|
S.S.W.S.s.|8|From-Botnet-TCP-HTTP-Attempt-460|2|
S.S.S.S.b.|8|From-Botnet-UDP-DNS--405|1|
S.S.S.S.b.|8|From-Botnet-TCP-Unknown-Attempt-436|1|
S.S.S.S.b.|8|From-Botnet-TCP-Unknown-Attempt-435|1|
S.S.S.S.b.|8|From-Botnet-TCP-Unknown-Attempt-432|3|
S.S.S.S.b.|8|From-Botnet-TCP-HTTP-Attempt-460|2|
S.R.S.R.S.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|7|
S.R.S.R.S.|8|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
S.R.R.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
S.R.R.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|2|
S.R.R.R.R.|8|From-Botnet-UDP-DNS--1509|1|
S.R.R.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
S.R.R.R.R.|8|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
S.B.s.S.S.|8|From-Botnet-UDP-DNS--405|1|
S.B.s.S.S.|8|From-Botnet-TCP-HTTP-Attempt-461|1|
S.B.s.S.S.|8|From-Botnet-TCP-Unknown-Attempt-435|3|
S.B.s.S.S.|8|From-Botnet-TCP-Unknown-Attempt-432|2|
S.B.s.S.S.|8|From-Botnet-TCP-HTTP-Attempt-459|1|
S,s,s+s,s,|8|From-Botnet-TCP-SMTP-SPAM-1174|1|
S,s,s+s,s,|8|From-Botnet-TCP-SMTP-SPAM-934|1|
S,s,s+s,s,|8|From-Botnet-TCP-SMTP-SPAM-628|1|
S,s,s+s,s,|8|From-Botnet-TCP-SMTP-SPAM-1465|2|
S,s,s+s,s,|8|From-Botnet-TCP-SMTP-SPAM.Attempt-706|1|
S,s,s+s,s,|8|From-Botnet-TCP-SMTP-SPAM-500|1|
S,s,s+s,s,|8|From-Botnet-TCP-SMTP-SPAM-504|1|
S,S.S,s,S.|8|From-Botnet-TCP-SMTP-SPAM-628|4|
S,S.S,s,S.|8|From-Botnet-UDP-DNS--300|1|
S,S.S,s,S.|8|From-Botnet-TCP-SMTP-SPAM-1070|1|
S,S.S,s,S.|8|From-Botnet-TCP-SMTP-SPAM.Attempt-377|1|
S,S.S,s,S.|8|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
R.u.R.R.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
R.u.R.R.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
R.u.R.R.U.|8|From-Botnet-UDP-DNS--400|1|
R.u.R.R.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|3|
R.u.R.R.U.|8|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
R.u.R.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|2|
R.u.R.R.R.|8|From-Botnet-UDP-DNS--400|1|
R.u.R.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|5|
R.r.u.U.R.|8|From-Botnet-UDP-DNS--400|1|
R.r.u.U.R.|8|From-Normal-UDP-DNS--87|1|
R.r.u.U.R.|8|From-Normal-UDP-DNS--86|1|
R.r.u.U.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
R.r.u.U.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
R.r.u.U.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
R.r.r.R.A.|8|From-Botnet-UDP-DNS--400|2|
R.r.r.R.A.|8|From-Botnet-UDP-DNS--532|1|
R.r.r.R.A.|8|From-Botnet-UDP-DNS--338|1|
R.r.r.R.A.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
R.r.r.R.A.|8|From-Botnet-UDP-DNS--612|1|
R.r.r.R.A.|8|From-Botnet-UDP-DNS--302|1|
R.r.r.R.A.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
R.r.r.A.R.|8|From-Botnet-UDP-DNS--400|2|
R.r.r.A.R.|8|From-Botnet-UDP-DNS--402|3|
R.r.r.A.R.|8|From-Botnet-UDP-DNS--1509|1|
R.r.r.A.R.|8|From-Botnet-UDP-DNS--532|1|
R.r.r.A.R.|8|From-Botnet-UDP-DNS--338|1|
R.r.R.r.U.|8|From-Botnet-UDP-DNS--400|1|
R.r.R.r.U.|8|From-Botnet-UDP-DNS--402|2|
R.r.R.r.U.|8|From-Botnet-UDP-DNS--532|1|
R.r.R.r.U.|8|From-Normal-UDP-DNS--86|1|
R.r.R.r.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
R.r.R.r.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
R.r.R.r.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
R.r.A.R.r.|8|From-Botnet-UDP-DNS--530|1|
R.r.A.R.r.|8|From-Botnet-UDP-DNS--532|2|
R.r.A.R.r.|8|From-Botnet-UDP-DNS--402|1|
R.r.A.R.r.|8|From-Botnet-UDP-DNS--338|1|
R.r.A.R.r.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
R.r.A.R.r.|8|From-Botnet-UDP-DNS--400|2|
R.U.U.R.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
R.U.U.R.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|3|
R.U.U.R.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
R.U.U.R.u.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
R.U.U.R.u.|8|From-Normal-UDP-DNS--86|1|
R.U.R.R.S.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|2|
R.U.R.R.S.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
R.U.R.R.S.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|4|
R.U.R.R.S.|8|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
R.S.R.S.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|6|
R.S.R.S.R.|8|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
R.R.r.A.R.|8|From-Botnet-UDP-DNS--400|2|
R.R.r.A.R.|8|From-Botnet-UDP-DNS--402|1|
R.R.r.A.R.|8|From-Botnet-UDP-DNS--1507|1|
R.R.r.A.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
R.R.r.A.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
R.R.r.A.R.|8|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
R.R.r.A.A.|8|From-Botnet-UDP-DNS--400|1|
R.R.r.A.A.|8|From-Botnet-UDP-DNS--402|1|
R.R.r.A.A.|8|From-Normal-UDP-DNS--86|1|
R.R.r.A.A.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
R.R.r.A.A.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
R.R.r.A.A.|8|From-Botnet-UDP-DNS--530|2|
R.R.r.A.A.|8|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
R.R.a.r.r.|8|From-Botnet-UDP-DNS--1889|1|
R.R.a.r.r.|8|From-Botnet-UDP-DNS--400|1|
R.R.a.r.r.|8|From-Botnet-UDP-DNS--402|1|
R.R.a.r.r.|8|From-Botnet-UDP-DNS--1880|1|
R.R.a.r.r.|8|From-Botnet-UDP-DNS--1853|1|
R.R.a.r.r.|8|From-Botnet-UDP-DNS--338|1|
R.R.a.r.r.|8|From-Botnet-UDP-DNS--1507|1|
R.R.a.r.r.|8|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
R.R.R.U.r.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
R.R.R.U.r.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|2|
R.R.R.U.r.|8|From-Botnet-UDP-DNS--402|1|
R.R.R.U.r.|8|From-Botnet-UDP-DNS--532|2|
R.R.R.U.r.|8|From-Normal-UDP-DNS--86|2|
R.R.R,R.r.|8|From-Botnet-UDP-DNS--532|1|
R.R.R,R.r.|8|From-Normal-UDP-DNS--85|2|
R.R.R,R.r.|8|From-Botnet-UDP-DNS--400|2|
R.R.R,R.r.|8|From-Botnet-UDP-DNS--1564|1|
R.R.R,R.r.|8|From-Botnet-UDP-DNS--402|2|
R.R.A.R,R.|8|From-Botnet-UDP-DNS--402|1|
R.R.A.R,R.|8|From-Botnet-UDP-DNS--2143|1|
R.R.A.R,R.|8|From-Normal-UDP-DNS--86|1|
R.R.A.R,R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-5|2|
R.R.A.R,R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
R.R.A.R,R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
R.R+R.R.R.|8|From-Botnet-UDP-DNS--402|2|
R.R+R.R.R.|8|From-Botnet-UDP-DNS--1893|1|
R.R+R.R.R.|8|From-Botnet-UDP-DNS--532|2|
R.R+R.R.R.|8|From-Botnet-UDP-DNS--2143|1|
R.R+R.R.R.|8|From-Botnet-UDP-DNS--1008|1|
R.R+R.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
R.D.U.U.U.|8|From-Normal-UDP-DNS--85|1|
R.D.U.U.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-3|5|
R.D.U.U.U.|8|From-Normal-UDP-DNS--87|1|
R.D.U.U.U.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
R,r,A,r,r,|8|From-Botnet-UDP-DNS--2053|1|
R,r,A,r,r,|8|From-Botnet-UDP-DNS--1442|1|
R,r,A,r,r,|8|From-Botnet-UDP-DNS--1564|1|
R,r,A,r,r,|8|From-Botnet-UDP-DNS--1869|1|
R,r,A,r,r,|8|From-Botnet-UDP-DNS--2143|2|
R,r,A,r,r,|8|From-Botnet-UDP-DNS--962|1|
R,r,A,r,r,|8|From-Botnet-UDP-DNS--1640|1|
R,R.u.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|3|
R,R.u.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
R,R.u.R.R.|8|From-Normal-UDP-DNS--85|1|
R,R.u.R.R.|8|From-Botnet-UDP-DNS--532|1|
R,R.u.R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
R,R.r.r.A.|8|From-Botnet-UDP-DNS--532|1|
R,R.r.r.A.|8|From-Botnet-UDP-DNS--402|3|
R,R.r.r.A.|8|From-Botnet-UDP-DNS--400|2|
R,R.r.r.A.|8|From-Botnet-UDP-DNS--2143|1|
R,R.r.r.A.|8|From-Botnet-UDP-DNS--338|1|
R,R.r.R.A.|8|From-Botnet-UDP-DNS--402|2|
R,R.r.R.A.|8|From-Botnet-UDP-DNS--530|3|
R,R.r.R.A.|8|From-Botnet-UDP-DNS--532|1|
R,R.r.R.A.|8|From-Botnet-UDP-DNS--338|2|
R,R.R.r.R.|8|From-Botnet-UDP-DNS--844|1|
R,R.R.r.R.|8|From-Botnet-UDP-DNS--402|2|
R,R.R.r.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
R,R.R.r.R.|8|From-Botnet-UDP-DNS--400|1|
R,R.R.r.R.|8|From-Botnet-UDP-DNS--338|3|
R+R.r.R.r.|8|From-Botnet-UDP-DNS--402|3|
R+R.r.R.r.|8|From-Botnet-UDP-DNS--844|1|
R+R.r.R.r.|8|From-Botnet-UDP-DNS--1008|1|
R+R.r.R.r.|8|From-Botnet-UDP-DNS--1926|1|
R+R.r.R.r.|8|From-Botnet-UDP-DNS--612|1|
R+R.r.R.r.|8|From-Botnet-UDP-DNS--1011|1|
R+R.R.r.r.|8|From-Botnet-UDP-DNS--530|1|
R+R.R.r.r.|8|From-Botnet-UDP-DNS--402|2|
R+R.R.r.r.|8|From-Botnet-UDP-DNS--532|1|
R+R.R.r.r.|8|From-Botnet-UDP-DNS--338|2|
R+R.R.r.r.|8|From-Botnet-UDP-DNS--1010|1|
R+R.R.r.r.|8|From-Botnet-UDP-DNS--400|1|
R+R.R+R.R.|8|From-Botnet-UDP-DNS--1008|1|
R+R.R+R.R.|8|From-Botnet-UDP-DNS--1010|1|
R+R.R+R.R.|8|From-Botnet-UDP-DNS--1893|1|
R+R.R+R.R.|8|From-Normal-UDP-DNS-Oficial.DNS.Server-2|5|
R*R,r,r,r,|8|From-Botnet-UDP-DNS--1909|1|
R*R,r,r,r,|8|From-Botnet-UDP-DNS--814|1|
R*R,r,r,r,|8|From-Botnet-UDP-DNS--844|1|
R*R,r,r,r,|8|From-Botnet-UDP-DNS--97|1|
R*R,r,r,r,|8|From-Botnet-UDP-DNS--1458|1|
R*R,r,r,r,|8|From-Botnet-UDP-DNS--1372|1|
R*R,r,r,r,|8|From-Botnet-UDP-DNS--1683|1|
R*R,r,r,r,|8|From-Botnet-UDP-DNS--1869|1|
H,y,H,y,H,|8|From-Botnet-TCP-HTTP-CC-24|1|
H,y,H,y,H,|8|From-Botnet-TCP-HTTP-Advertising-22|1|
H,y,H,y,H,|8|From-Botnet-TCP-HTTP-CC.PlainText-3|1|
H,y,H,y,H,|8|From-Botnet-TCP-HTTP-Advertising-44|1|
H,y,H,y,H,|8|From-Botnet-TCP-HTTP-CC-22|4|
H,H,y,y,y,|8|From-Botnet-TCP-HTTP-Advertising-23|1|
H,H,y,y,y,|8|From-Botnet-TCP-HTTP-Advertising-22|1|
H,H,y,y,y,|8|From-Botnet-TCP-HTTP-HTTP_To_Microsoft-1|1|
H,H,y,y,y,|8|From-Botnet-TCP-HTTP-CC-22|1|
H,H,y,y,y,|8|From-Botnet-TCP-HTTP-CC.PlainText-3|1|
H,H,y,y,y,|8|From-Botnet-TCP-HTTP-Advertising-44|1|
H,H,y,y,y,|8|From-Botnet-TCP-HTTP-Advertising-47|1|
H,H,y,y,y,|8|From-Botnet-TCP-HTTP-CC-23|1|
B.s.S.s.s.|8|From-Botnet-TCP-HTTP-Attempt-461|4|
B.s.S.s.s.|8|From-Botnet-TCP-Unknown-Attempt-436|2|
B.s.S.s.s.|8|From-Botnet-TCP-HTTP-Attempt-459|1|
B.s.S.s.s.|8|From-Botnet-TCP-HTTP-Attempt-460|1|
B,s,s,b,s,|8|From-Botnet-TCP-Unknown--19|1|
B,s,s,b,s,|8|From-Botnet-TCP-SMTP-SPAM-932|1|
B,s,s,b,s,|8|From-Botnet-TCP-SMTP-SPAM-628|2|
B,s,s,b,s,|8|From-Botnet-TCP-SMTP-SPAM-1468|1|
B,s,s,b,s,|8|From-Botnet-TCP-SMTP-SPAM.Attempt-479|1|
B,s,s,b,s,|8|From-Botnet-TCP-SMTP-SPAM.Attempt-494|1|
B,s,s,b,s,|8|From-Botnet-TCP-SMTP-SPAM-504|1|
B,s,s,S.S,|8|From-Botnet-TCP-SMTP-SPAM-628|3|
B,s,s,S.S,|8|From-Botnet-TCP-SMTP-SPAM.Attempt-710|1|
B,s,s,S.S,|8|From-Botnet-TCP-SMTP-SPAM-1465|2|
B,s,s,S.S,|8|From-Botnet-TCP-SMTP-SPAM.Attempt-493|1|
B,s,s,S.S,|8|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
B,s,B,B,s,|8|From-Botnet-TCP-Unknown--19|2|
B,s,B,B,s,|8|From-Botnet-TCP-Unknown-Attempt-433|1|
B,s,B,B,s,|8|From-Botnet-TCP-SMTP-SPAM-932|1|
B,s,B,B,s,|8|From-Botnet-TCP-SMTP-SPAM-628|2|
B,s,B,B,s,|8|From-Botnet-TCP-SMTP-SPAM-1465|1|
B,s,B,B,s,|8|From-Botnet-TCP-SMTP-SPAM.Attempt-492|1|
B,B,s,s,B,|8|From-Botnet-TCP-SMTP-SPAM.Attempt-375|1|
B,B,s,s,B,|8|From-Botnet-TCP-SMTP-SPAM-932|1|
B,B,s,s,B,|8|From-Botnet-TCP-SMTP-SPAM-628|1|
B,B,s,s,B,|8|From-Botnet-TCP-SMTP-SPAM.Attempt-708|1|
B,B,s,s,B,|8|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
B,B,s,s,B,|8|From-Botnet-TCP-SMTP-SPAM-502|1|
B,B,s,s,B,|8|From-Botnet-TCP-SMTP-SPAM-626|1|
